angle_deg,distance_mm,quality,rotation
146.70,0.0,0,15
147.60,0.0,0,15
148.50,0.0,0,15
149.40,0.0,0,15
150.30,0.0,0,15
151.20,0.0,0,15
152.10,0.0,0,15
153.00,0.0,0,15
153.90,0.0,0,15
154.80,0.0,0,15
155.70,0.0,0,15
156.60,0.0,0,15
157.50,0.0,0,15
158.40,0.0,0,15
159.30,0.0,0,15
160.20,0.0,0,15
161.10,0.0,0,15
162.00,0.0,0,15
162.90,0.0,0,15
163.80,0.0,0,15
164.70,0.0,0,15
165.60,0.0,0,15
166.50,0.0,0,15
167.40,0.0,0,15
168.30,0.0,0,15
169.20,0.0,0,15
170.10,0.0,0,15
171.00,0.0,0,15
171.90,0.0,0,15
172.80,0.0,0,15
173.70,0.0,0,15
174.60,0.0,0,15
175.50,0.0,0,15
176.40,0.0,0,15
177.30,0.0,0,15
178.20,0.0,0,15
179.10,0.0,0,15
180.00,0.0,0,15
180.90,0.0,0,15
181.80,0.0,0,15
182.70,0.0,0,15
183.60,0.0,0,15
184.50,0.0,0,15
185.40,0.0,0,15
186.30,0.0,0,15
187.20,0.0,0,15
188.10,0.0,0,15
189.00,0.0,0,15
189.90,0.0,0,15
190.80,0.0,0,15
191.70,0.0,0,15
192.60,0.0,0,15
193.50,0.0,0,15
194.40,0.0,0,15
195.30,0.0,0,15
196.20,0.0,0,15
197.10,0.0,0,15
198.00,0.0,0,15
198.90,0.0,0,15
199.80,0.0,0,15
200.70,0.0,0,15
201.60,0.0,0,15
202.50,0.0,0,15
203.40,0.0,0,15
204.30,0.0,0,15
205.20,0.0,0,15
206.10,0.0,0,15
207.00,0.0,0,15
207.90,0.0,0,15
208.80,0.0,0,15
209.70,0.0,0,15
210.60,0.0,0,15
211.50,0.0,0,15
212.40,0.0,0,15
213.30,0.0,0,15
214.20,0.0,0,15
215.10,0.0,0,15
216.00,0.0,0,15
216.90,0.0,0,15
217.80,0.0,0,15
218.70,0.0,0,15
219.60,0.0,0,15
220.50,0.0,0,15
221.40,0.0,0,15
222.30,0.0,0,15
223.20,135.2,3,15
224.10,135.0,5,15
225.00,135.0,7,15
225.90,135.2,10,15
226.80,135.2,12,15
227.70,135.0,16,15
228.60,134.8,19,15
229.50,134.8,22,15
230.40,134.8,25,15
231.30,134.8,29,15
232.20,134.2,33,15
233.10,134.5,37,15
234.00,134.2,41,15
234.90,134.5,45,15
235.80,134.2,49,15
236.70,134.2,54,15
237.60,133.5,60,15
238.50,134.0,65,15
239.40,134.0,70,15
240.30,134.0,75,15
241.20,130.8,90,15
242.10,134.0,88,15
243.00,69.5,251,15
243.90,65.5,244,15
244.80,0.0,0,15
245.70,71.0,243,15
246.60,69.8,246,15
247.50,69.0,253,15
248.40,0.0,0,15
249.30,0.0,0,15
250.20,130.2,63,15
251.10,128.5,63,15
252.00,128.8,65,15
252.90,128.5,65,15
253.80,128.5,64,15
254.70,0.0,0,15
255.60,128.2,67,15
256.50,0.0,0,15
257.40,0.0,0,15
258.30,0.0,0,15
259.20,0.0,0,15
260.10,0.0,0,15
261.00,129.5,75,15
261.90,0.0,0,15
262.80,0.0,0,15
263.70,0.0,0,15
264.60,0.0,0,15
265.50,0.0,0,15
266.40,0.0,0,15
267.30,0.0,0,15
268.20,0.0,0,15
269.10,0.0,0,15
270.00,0.0,0,15
270.90,0.0,0,15
271.80,0.0,0,15
272.70,0.0,0,15
273.60,0.0,0,15
274.50,0.0,0,15
275.40,0.0,0,15
276.30,0.0,0,15
277.20,0.0,0,15
278.10,0.0,0,15
279.00,0.0,0,15
279.90,0.0,0,15
280.80,0.0,0,15
281.70,0.0,0,15
282.60,0.0,0,15
283.50,0.0,0,15
284.40,0.0,0,15
285.30,0.0,0,15
286.20,0.0,0,15
287.10,0.0,0,15
288.00,0.0,0,15
288.90,0.0,0,15
289.80,196.2,18,15
290.70,196.2,17,15
291.60,196.0,15,15
292.50,196.2,14,15
293.40,196.2,12,15
294.30,196.2,12,15
295.20,192.2,20,15
296.10,0.0,0,15
297.00,0.0,0,15
297.90,0.0,0,15
298.80,0.0,0,15
299.70,0.0,0,15
300.60,0.0,0,15
301.50,0.0,0,15
302.40,0.0,0,15
303.30,0.0,0,15
304.20,704.0,255,15
305.10,704.5,224,15
306.00,704.5,184,15
306.90,704.5,171,15
307.80,704.5,162,15
308.70,704.5,141,15
309.60,704.5,125,15
310.50,704.5,95,15
311.40,704.5,75,15
312.30,704.5,64,15
313.20,704.5,44,15
314.10,704.8,34,15
315.00,704.5,34,15
315.90,896.2,50,15
316.80,896.2,66,15
317.70,896.5,78,15
318.60,896.5,109,15
319.50,896.5,138,15
320.40,896.5,168,15
321.30,896.5,192,15
322.20,896.5,203,15
323.10,896.5,217,15
324.00,896.2,133,15
324.90,896.0,248,15
325.80,896.0,192,15
326.70,960.0,60,15
327.60,960.0,53,15
328.50,960.0,114,15
329.40,960.0,150,15
330.30,960.2,130,15
331.20,960.0,191,15
332.10,960.2,224,15
333.00,960.0,214,15
333.90,1024.2,78,15
334.80,1024.0,100,15
335.70,1024.0,84,15
336.60,1024.0,194,15
337.50,1024.0,189,15
338.40,1088.0,26,15
339.30,1088.0,68,15
340.20,1088.0,124,15
341.10,1152.2,51,15
342.00,1152.2,154,15
342.90,1152.2,242,15
343.80,1216.2,66,15
344.70,1216.0,130,15
345.60,6.0,221,15
346.50,5.5,218,15
347.40,0.0,0,15
348.30,10.5,219,15
349.20,0.0,0,15
350.10,7.0,210,15
351.00,2.0,215,15
351.90,0.0,0,15
352.80,0.0,0,15
353.70,0.0,0,15
354.60,0.0,0,15
355.50,0.0,0,15
356.40,0.0,0,15
357.30,0.0,0,15
358.20,0.0,0,15
359.10,0.0,0,15
0.00,0.0,0,16
0.90,5.8,190,16
1.80,9.2,191,16
2.70,10.5,190,16
3.60,0.0,0,16
4.50,0.0,0,16
5.40,0.0,0,16
6.30,0.0,0,16
7.20,0.0,0,16
8.10,0.0,0,16
9.00,0.0,0,16
9.90,10.8,129,16
10.80,17.0,129,16
11.70,0.0,0,16
12.60,0.0,0,16
13.50,0.0,0,16
14.40,0.0,0,16
15.30,0.0,0,16
16.20,15.8,128,16
17.10,0.0,0,16
18.00,0.0,0,16
18.90,0.0,0,16
19.80,0.0,0,16
20.70,0.0,0,16
21.60,0.0,0,16
22.50,0.0,0,16
23.40,0.0,0,16
24.30,0.0,0,16
25.20,18.2,118,16
26.10,0.0,0,16
27.00,0.0,0,16
27.90,0.0,0,16
28.80,0.0,0,16
29.70,0.0,0,16
30.60,6.8,121,16
31.50,0.0,0,16
32.40,0.0,0,16
33.30,0.0,0,16
34.20,0.0,0,16
35.10,0.0,0,16
36.00,0.0,0,16
36.90,0.0,0,16
37.80,0.0,0,16
38.70,0.0,0,16
39.60,0.0,0,16
40.50,0.0,0,16
41.40,0.0,0,16
42.30,0.0,0,16
43.20,0.0,0,16
44.10,0.0,0,16
45.00,69.0,25,16
45.90,67.5,26,16
46.80,68.8,26,16
47.70,67.5,25,16
48.60,68.0,27,16
49.50,67.0,29,16
50.40,67.2,29,16
51.30,0.0,0,16
52.20,0.0,0,16
53.10,0.0,0,16
54.00,0.0,0,16
54.90,0.0,0,16
55.80,0.0,0,16
56.70,0.0,0,16
57.60,0.0,0,16
58.50,0.0,0,16
59.40,0.0,0,16
60.30,0.0,0,16
61.20,0.0,0,16
62.10,0.0,0,16
63.00,0.0,0,16
63.90,2.8,237,16
64.80,0.0,0,16
65.70,0.0,0,16
66.60,2.8,233,16
67.50,0.0,0,16
68.40,0.0,0,16
69.30,0.0,0,16
70.20,0.0,0,16
71.10,0.0,0,16
72.00,3.5,221,16
72.90,0.0,0,16
73.80,0.0,0,16
74.70,0.0,0,16
75.60,0.0,0,16
76.50,0.0,0,16
77.40,0.0,0,16
78.30,0.0,0,16
79.20,3.5,212,16
80.10,0.0,0,16
81.00,0.0,0,16
81.90,3.8,209,16
82.80,3.8,208,16
83.70,0.0,0,16
84.60,3.8,207,16
85.50,0.0,0,16
86.40,0.0,0,16
87.30,0.0,0,16
88.20,0.0,0,16
89.10,0.0,0,16
90.00,0.0,0,16
90.90,0.0,0,16
91.80,3.8,204,16
92.70,0.0,0,16
93.60,0.0,0,16
94.50,4.5,202,16
95.40,0.0,0,16
96.30,0.0,0,16
97.20,4.5,202,16
98.10,0.0,0,16
99.00,0.0,0,16
99.90,0.0,0,16
100.80,4.5,203,16
101.70,0.0,0,16
102.60,0.0,0,16
103.50,4.2,205,16
104.40,0.0,0,16
105.30,0.0,0,16
106.20,4.2,205,16
107.10,0.0,0,16
108.00,4.0,206,16
108.90,0.0,0,16
109.80,0.0,0,16
110.70,0.0,0,16
111.60,0.0,0,16
112.50,3.8,211,16
113.40,4.0,211,16
114.30,3.8,212,16
115.20,3.5,214,16
116.10,0.0,0,16
117.00,0.0,0,16
117.90,0.0,0,16
118.80,0.0,0,16
119.70,0.0,0,16
120.60,0.0,0,16
121.50,0.0,0,16
122.40,0.0,0,16
123.30,3.2,226,16
124.20,0.0,0,16
125.10,0.0,0,16
126.00,0.0,0,16
126.90,0.0,0,16
127.80,0.0,0,16
128.70,0.0,0,16
129.60,0.0,0,16
130.50,3.2,244,16
131.40,0.0,0,16
132.30,0.0,0,16
133.20,3.0,251,16
134.10,0.0,0,16
135.00,0.0,0,16
135.90,0.0,0,16
136.80,66.5,7,16
137.70,0.0,0,16
138.60,0.0,0,16
139.50,66.2,18,16
140.40,66.0,23,16
141.30,17.2,178,16
142.20,19.2,175,16
143.10,20.8,173,16
144.00,0.0,0,16
144.90,0.0,0,16
145.80,0.0,0,16
146.70,0.0,0,16
147.60,0.0,0,16
148.50,0.0,0,16
149.40,0.0,0,16
150.30,0.0,0,16
151.20,0.0,0,16
152.10,0.0,0,16
153.00,0.0,0,16
153.90,0.0,0,16
154.80,0.0,0,16
155.70,0.0,0,16
156.60,0.0,0,16
157.50,0.0,0,16
158.40,0.0,0,16
159.30,0.0,0,16
160.20,0.0,0,16
161.10,0.0,0,16
162.00,0.0,0,16
162.90,0.0,0,16
163.80,0.0,0,16
164.70,0.0,0,16
165.60,29.8,96,16
166.50,0.0,0,16
167.40,0.0,0,16
168.30,1.5,237,16
169.20,0.0,0,16
170.10,0.0,0,16
171.00,0.0,0,16
171.90,0.0,0,16
172.80,0.0,0,16
173.70,0.0,0,16
174.60,0.0,0,16
175.50,0.0,0,16
176.40,0.0,0,16
177.30,0.0,0,16
178.20,0.0,0,16
179.10,0.0,0,16
180.00,0.0,0,16
180.90,0.0,0,16
181.80,0.0,0,16
182.70,0.0,0,16
183.60,0.0,0,16
184.50,0.0,0,16
185.40,0.0,0,16
186.30,0.0,0,16
187.20,0.0,0,16
188.10,0.0,0,16
189.00,0.0,0,16
189.90,0.0,0,16
190.80,0.0,0,16
191.70,0.0,0,16
192.60,0.0,0,16
193.50,0.0,0,16
194.40,0.0,0,16
195.30,0.0,0,16
196.20,0.0,0,16
197.10,0.0,0,16
198.00,0.0,0,16
198.90,0.0,0,16
199.80,0.0,0,16
200.70,0.0,0,16
201.60,0.0,0,16
202.50,0.0,0,16
203.40,0.0,0,16
204.30,0.0,0,16
205.20,0.0,0,16
206.10,0.0,0,16
207.00,0.0,0,16
207.90,0.0,0,16
208.80,0.0,0,16
209.70,0.0,0,16
210.60,0.0,0,16
211.50,0.0,0,16
212.40,0.0,0,16
213.30,0.0,0,16
214.20,0.0,0,16
215.10,0.0,0,16
216.00,0.0,0,16
216.90,0.0,0,16
217.80,0.0,0,16
218.70,0.0,0,16
219.60,0.0,0,16
220.50,135.2,2,16
221.40,135.2,4,16
222.30,135.2,6,16
223.20,135.0,10,16
224.10,134.8,12,16
225.00,135.0,15,16
225.90,134.8,18,16
226.80,135.0,21,16
227.70,134.8,24,16
228.60,134.8,29,16
229.50,134.5,32,16
230.40,134.5,36,16
231.30,134.2,41,16
232.20,134.5,45,16
233.10,134.2,49,16
234.00,134.2,54,16
234.90,133.5,60,16
235.80,134.2,65,16
236.70,134.0,71,16
237.60,134.0,75,16
238.50,130.2,90,16
239.40,134.0,89,16
240.30,69.5,251,16
241.20,0.0,0,16
242.10,69.5,240,16
243.00,71.0,243,16
243.90,69.2,247,16
244.80,68.8,255,16
245.70,128.2,61,16
246.60,128.5,63,16
247.50,129.5,65,16
248.40,128.5,65,16
249.30,128.5,64,16
250.20,0.0,0,16
251.10,128.5,65,16
252.00,0.0,0,16
252.90,0.0,0,16
253.80,0.0,0,16
254.70,0.0,0,16
255.60,0.0,0,16
256.50,0.0,0,16
257.40,0.0,0,16
258.30,0.0,0,16
259.20,0.0,0,16
260.10,0.0,0,16
261.00,0.0,0,16
261.90,0.0,0,16
262.80,0.0,0,16
263.70,0.0,0,16
264.60,0.0,0,16
265.50,0.0,0,16
266.40,0.0,0,16
267.30,0.0,0,16
268.20,0.0,0,16
269.10,0.0,0,16
270.00,0.0,0,16
270.90,0.0,0,16
271.80,0.0,0,16
272.70,0.0,0,16
273.60,0.0,0,16
274.50,0.0,0,16
275.40,0.0,0,16
276.30,0.0,0,16
277.20,0.0,0,16
278.10,0.0,0,16
279.00,0.0,0,16
279.90,0.0,0,16
280.80,0.0,0,16
281.70,0.0,0,16
282.60,0.0,0,16
283.50,0.0,0,16
284.40,0.0,0,16
285.30,0.0,0,16
286.20,196.2,18,16
287.10,196.2,17,16
288.00,196.0,15,16
288.90,196.2,14,16
289.80,196.2,12,16
290.70,196.2,12,16
291.60,192.2,11,16
292.50,0.0,0,16
293.40,0.0,0,16
294.30,0.0,0,16
295.20,0.0,0,16
296.10,0.0,0,16
297.00,0.0,0,16
297.90,0.0,0,16
298.80,0.0,0,16
299.70,0.0,0,16
300.60,0.0,0,16
301.50,704.5,230,16
302.40,704.5,191,16
303.30,704.5,173,16
304.20,704.8,162,16
305.10,704.5,143,16
306.00,704.5,125,16
306.90,704.5,98,16
307.80,704.8,75,16
308.70,704.5,61,16
309.60,704.5,43,16
310.50,704.8,34,16
311.40,704.5,35,16
312.30,896.2,54,16
313.20,896.5,74,16
314.10,896.5,86,16
315.00,896.5,121,16
315.90,896.5,146,16
316.80,896.5,169,16
317.70,896.5,192,16
318.60,896.5,201,16
319.50,896.5,217,16
320.40,896.2,134,16
321.30,896.0,255,16
322.20,896.0,196,16
323.10,960.0,70,16
324.00,960.0,36,16
324.90,960.0,139,16
325.80,960.0,149,16
326.70,960.2,134,16
327.60,960.0,203,16
328.50,960.2,214,16
329.40,960.0,245,16
330.30,1024.2,69,16
331.20,1024.0,120,16
332.10,1024.0,89,16
333.00,1024.0,173,16
333.90,1024.0,197,16
334.80,1088.0,24,16
335.70,1088.0,93,16
336.60,1088.0,128,16
337.50,1152.2,68,16
338.40,1152.2,166,16
339.30,1216.2,1,16
340.20,1216.2,69,16
341.10,1216.0,134,16
342.00,5.2,220,16
342.90,0.0,0,16
343.80,0.0,0,16
344.70,0.0,0,16
345.60,3.5,210,16
346.50,0.0,0,16
347.40,0.0,0,16
348.30,0.0,0,16
349.20,0.0,0,16
350.10,0.0,0,16
351.00,0.0,0,16
351.90,0.0,0,16
352.80,0.0,0,16
353.70,0.0,0,16
354.60,0.0,0,16
355.50,0.0,0,16
356.40,0.0,0,16
357.30,0.0,0,16
358.20,0.0,0,16
359.10,0.0,0,16
0.00,7.8,186,17
0.92,0.0,0,17
1.84,5.5,185,17
2.76,0.0,0,17
3.67,0.0,0,17
4.59,0.0,0,17
5.51,0.0,0,17
6.43,0.0,0,17
7.35,18.5,129,17
8.27,0.0,0,17
9.18,20.8,127,17
10.10,0.0,0,17
11.02,0.0,0,17
11.94,17.2,127,17
12.86,0.0,0,17
13.78,12.8,129,17
14.69,0.0,0,17
15.61,0.0,0,17
16.53,0.0,0,17
17.45,0.0,0,17
18.37,0.0,0,17
19.29,19.8,118,17
20.20,0.0,0,17
21.12,0.0,0,17
22.04,0.0,0,17
22.96,0.0,0,17
23.88,0.0,0,17
24.80,0.0,0,17
25.71,0.0,0,17
26.63,0.0,0,17
27.55,0.0,0,17
28.47,0.0,0,17
29.39,0.0,0,17
30.31,0.0,0,17
31.22,0.0,0,17
32.14,0.0,0,17
33.06,0.0,0,17
33.98,0.0,0,17
34.90,0.0,0,17
35.82,0.0,0,17
36.73,0.0,0,17
37.65,0.0,0,17
38.57,0.0,0,17
39.49,0.0,0,17
40.41,0.0,0,17
41.33,0.0,0,17
42.24,67.8,24,17
43.16,0.0,0,17
44.08,0.0,0,17
45.00,68.0,26,17
45.92,0.0,0,17
46.84,0.0,0,17
47.76,0.0,0,17
48.67,0.0,0,17
49.59,68.0,33,17
50.51,0.0,0,17
51.43,0.0,0,17
52.35,67.5,39,17
53.27,67.2,42,17
54.18,67.5,41,17
55.10,0.0,0,17
56.02,0.0,0,17
56.94,0.0,0,17
57.86,0.0,0,17
58.78,0.0,0,17
59.69,0.0,0,17
60.61,0.0,0,17
61.53,0.0,0,17
62.45,0.0,0,17
63.37,2.8,234,17
64.29,0.0,0,17
65.20,3.0,230,17
66.12,2.8,227,17
67.04,3.5,225,17
67.96,0.0,0,17
68.88,3.2,222,17
69.80,3.5,220,17
70.71,0.0,0,17
71.63,4.0,218,17
72.55,3.5,217,17
73.47,0.0,0,17
74.39,3.8,214,17
75.31,0.0,0,17
76.22,0.0,0,17
77.14,0.0,0,17
78.06,0.0,0,17
78.98,0.0,0,17
79.90,0.0,0,17
80.82,0.0,0,17
81.73,0.0,0,17
82.65,3.8,206,17
83.57,0.0,0,17
84.49,0.0,0,17
85.41,0.0,0,17
86.33,4.2,204,17
87.24,0.0,0,17
88.16,0.0,0,17
89.08,0.0,0,17
90.00,0.0,0,17
90.92,0.0,0,17
91.84,0.0,0,17
92.76,0.0,0,17
93.67,0.0,0,17
94.59,4.2,202,17
95.51,0.0,0,17
96.43,3.5,203,17
97.35,0.0,0,17
98.27,3.8,203,17
99.18,0.0,0,17
100.10,0.0,0,17
101.02,0.0,0,17
101.94,4.0,205,17
102.86,0.0,0,17
103.78,0.0,0,17
104.69,4.2,206,17
105.61,0.0,0,17
106.53,0.0,0,17
107.45,0.0,0,17
108.37,0.0,0,17
109.29,0.0,0,17
110.20,0.0,0,17
111.12,0.0,0,17
112.04,4.0,212,17
112.96,0.0,0,17
113.88,0.0,0,17
114.80,4.2,216,17
115.71,0.0,0,17
116.63,0.0,0,17
117.55,3.8,220,17
118.47,0.0,0,17
119.39,0.0,0,17
120.31,0.0,0,17
121.22,0.0,0,17
122.14,3.0,227,17
123.06,3.5,229,17
123.98,0.0,0,17
124.90,0.0,0,17
125.82,0.0,0,17
126.73,0.0,0,17
127.65,0.0,0,17
128.57,3.0,241,17
129.49,0.0,0,17
130.41,0.0,0,17
131.33,0.0,0,17
132.24,0.0,0,17
133.16,0.0,0,17
134.08,0.0,0,17
135.00,0.0,0,17
135.92,0.0,0,17
136.84,0.0,0,17
137.76,0.0,0,17
138.67,66.2,18,17
139.59,0.0,0,17
140.51,16.2,178,17
141.43,20.8,175,17
142.35,21.5,173,17
143.27,0.0,0,17
144.18,0.0,0,17
145.10,0.0,0,17
146.02,0.0,0,17
146.94,0.0,0,17
147.86,4.8,158,17
148.78,0.0,0,17
149.69,0.0,0,17
150.61,0.0,0,17
151.53,0.0,0,17
152.45,0.0,0,17
153.37,0.0,0,17
154.29,0.0,0,17
155.20,0.0,0,17
156.12,0.0,0,17
157.04,0.0,0,17
157.96,0.0,0,17
158.88,0.0,0,17
159.80,0.0,0,17
160.71,0.0,0,17
161.63,0.0,0,17
162.55,0.0,0,17
163.47,0.0,0,17
164.39,0.0,0,17
165.31,30.5,96,17
166.22,0.0,0,17
167.14,8.2,238,17
168.06,1.8,237,17
168.98,0.0,0,17
169.90,0.0,0,17
170.82,0.0,0,17
171.73,0.0,0,17
172.65,0.0,0,17
173.57,0.0,0,17
174.49,0.0,0,17
175.41,0.0,0,17
176.33,0.0,0,17
177.24,0.0,0,17
178.16,0.0,0,17
179.08,0.0,0,17
180.00,0.0,0,17
180.92,0.0,0,17
181.84,0.0,0,17
182.76,0.0,0,17
183.67,0.0,0,17
184.59,0.0,0,17
185.51,0.0,0,17
186.43,0.0,0,17
187.35,0.0,0,17
188.27,0.0,0,17
189.18,0.0,0,17
190.10,0.0,0,17
191.02,0.0,0,17
191.94,0.0,0,17
192.86,0.0,0,17
193.78,0.0,0,17
194.69,0.0,0,17
195.61,0.0,0,17
196.53,0.0,0,17
197.45,0.0,0,17
198.37,0.0,0,17
199.29,0.0,0,17
200.20,0.0,0,17
201.12,0.0,0,17
202.04,0.0,0,17
202.96,0.0,0,17
203.88,0.0,0,17
204.80,0.0,0,17
205.71,0.0,0,17
206.63,0.0,0,17
207.55,0.0,0,17
208.47,0.0,0,17
209.39,0.0,0,17
210.31,0.0,0,17
211.22,0.0,0,17
212.14,0.0,0,17
213.06,0.0,0,17
213.98,0.0,0,17
214.90,0.0,0,17
215.82,0.0,0,17
216.73,0.0,0,17
217.65,0.0,0,17
218.57,0.0,0,17
219.49,0.0,0,17
220.41,0.0,0,17
221.33,70.0,255,17
222.24,135.0,4,17
223.16,135.0,7,17
224.08,135.2,9,17
225.00,135.0,12,17
225.92,134.8,15,17
226.84,135.0,17,17
227.76,135.0,19,17
228.67,135.0,23,17
229.59,134.5,27,17
230.51,134.8,31,17
231.43,134.2,35,17
232.35,134.5,38,17
233.27,134.8,43,17
234.18,134.0,47,17
235.10,134.2,52,17
236.02,134.2,56,17
236.94,134.2,62,17
237.86,134.2,68,17
238.78,134.0,73,17
239.69,134.0,78,17
240.61,0.0,0,17
241.53,131.2,97,17
242.45,70.0,249,17
243.37,69.8,242,17
244.29,71.0,242,17
245.20,70.5,244,17
246.12,69.8,248,17
247.04,131.5,3,17
247.96,128.5,62,17
248.88,128.8,62,17
249.80,128.8,65,17
250.71,0.0,0,17
251.63,128.8,64,17
252.55,0.0,0,17
253.47,0.0,0,17
254.39,0.0,0,17
255.31,0.0,0,17
256.22,0.0,0,17
257.14,0.0,0,17
258.06,0.0,0,17
258.98,0.0,0,17
259.90,0.0,0,17
260.82,0.0,0,17
261.73,0.0,0,17
262.65,0.0,0,17
263.57,0.0,0,17
264.49,0.0,0,17
265.41,0.0,0,17
266.33,0.0,0,17
267.24,0.0,0,17
268.16,0.0,0,17
269.08,0.0,0,17
270.00,0.0,0,17
270.92,0.0,0,17
271.84,0.0,0,17
272.76,0.0,0,17
273.67,0.0,0,17
274.59,0.0,0,17
275.51,0.0,0,17
276.43,0.0,0,17
277.35,0.0,0,17
278.27,0.0,0,17
279.18,0.0,0,17
280.10,0.0,0,17
281.02,0.0,0,17
281.94,0.0,0,17
282.86,0.0,0,17
283.78,0.0,0,17
284.69,0.0,0,17
285.61,0.0,0,17
286.53,0.0,0,17
287.45,0.0,0,17
288.37,0.0,0,17
289.29,0.0,0,17
290.20,196.2,17,17
291.12,196.5,16,17
292.04,196.2,12,17
292.96,196.0,14,17
293.88,196.2,12,17
294.80,0.0,0,17
295.71,0.0,0,17
296.63,0.0,0,17
297.55,0.0,0,17
298.47,0.0,0,17
299.39,0.0,0,17
300.31,0.0,0,17
301.22,0.0,0,17
302.14,0.0,0,17
303.06,0.0,0,17
303.98,0.0,0,17
304.90,704.5,228,17
305.82,704.5,202,17
306.73,704.5,179,17
307.65,704.5,161,17
308.57,704.5,145,17
309.49,704.5,133,17
310.41,704.5,110,17
311.33,704.5,80,17
312.24,704.8,67,17
313.16,704.5,55,17
314.08,704.5,37,17
315.00,704.5,44,17
315.92,704.5,38,17
316.84,896.2,55,17
317.76,896.5,77,17
318.67,896.5,102,17
319.59,896.5,137,17
320.51,896.2,160,17
321.43,896.5,186,17
322.35,896.5,200,17
323.27,896.5,212,17
324.18,896.0,143,17
325.10,896.0,166,17
326.02,896.0,222,17
326.94,896.0,192,17
327.86,960.0,70,17
328.78,960.0,38,17
329.69,960.0,158,17
330.61,960.2,119,17
331.53,960.0,155,17
332.45,960.2,227,17
333.37,960.2,216,17
334.29,1024.2,57,17
335.20,1024.0,93,17
336.12,1024.0,85,17
337.04,1024.0,227,17
337.96,1024.2,167,17
338.88,1088.0,24,17
339.80,1088.0,55,17
340.71,1088.0,128,17
341.63,1152.2,51,17
342.55,1152.2,131,17
343.47,1152.2,218,17
344.39,1216.2,44,17
345.31,2.2,220,17
346.22,0.0,0,17
347.14,0.0,0,17
348.06,8.2,215,17
348.98,0.0,0,17
349.90,0.0,0,17
350.82,0.0,0,17
351.73,2.5,209,17
352.65,0.0,0,17
353.57,0.0,0,17
354.49,0.0,0,17
355.41,0.0,0,17
356.33,9.0,149,17
357.24,9.8,149,17
358.16,0.0,0,17
359.08,0.0,0,17
0.00,0.0,0,18
0.90,0.0,0,18
1.80,0.0,0,18
2.70,0.0,0,18
3.60,0.0,0,18
4.50,0.0,0,18
5.40,0.0,0,18
6.30,0.0,0,18
7.20,0.0,0,18
8.10,0.0,0,18
9.00,0.0,0,18
9.90,5.0,130,18
10.80,0.0,0,18
11.70,0.0,0,18
12.60,0.0,0,18
13.50,0.0,0,18
14.40,20.2,127,18
15.30,14.8,127,18
16.20,0.0,0,18
17.10,0.0,0,18
18.00,0.0,0,18
18.90,11.0,130,18
19.80,0.0,0,18
20.70,0.0,0,18
21.60,0.0,0,18
22.50,0.0,0,18
23.40,17.8,119,18
24.30,0.0,0,18
25.20,0.0,0,18
26.10,0.0,0,18
27.00,0.0,0,18
27.90,0.0,0,18
28.80,0.0,0,18
29.70,0.0,0,18
30.60,0.0,0,18
31.50,0.0,0,18
32.40,11.5,122,18
33.30,0.0,0,18
34.20,0.0,0,18
35.10,0.0,0,18
36.00,0.0,0,18
36.90,0.0,0,18
37.80,0.0,0,18
38.70,0.0,0,18
39.60,0.0,0,18
40.50,0.0,0,18
41.40,0.0,0,18
42.30,0.0,0,18
43.20,0.0,0,18
44.10,0.0,0,18
45.00,0.0,0,18
45.90,68.8,25,18
46.80,0.0,0,18
47.70,0.0,0,18
48.60,0.0,0,18
49.50,0.0,0,18
50.40,0.0,0,18
51.30,0.0,0,18
52.20,0.0,0,18
53.10,0.0,0,18
54.00,0.0,0,18
54.90,0.0,0,18
55.80,0.0,0,18
56.70,0.0,0,18
57.60,0.0,0,18
58.50,67.5,42,18
59.40,0.0,0,18
60.30,0.0,0,18
61.20,0.0,0,18
62.10,69.8,45,18
63.00,67.8,46,18
63.90,0.0,0,18
64.80,0.0,0,18
65.70,2.8,236,18
66.60,3.0,234,18
67.50,0.0,0,18
68.40,0.0,0,18
69.30,2.8,229,18
70.20,3.5,227,18
71.10,3.0,225,18
72.00,0.0,0,18
72.90,0.0,0,18
73.80,0.0,0,18
74.70,0.0,0,18
75.60,0.0,0,18
76.50,0.0,0,18
77.40,0.0,0,18
78.30,3.8,214,18
79.20,4.0,212,18
80.10,3.8,212,18
81.00,0.0,0,18
81.90,3.5,210,18
82.80,3.2,210,18
83.70,0.0,0,18
84.60,0.0,0,18
85.50,0.0,0,18
86.40,0.0,0,18
87.30,0.0,0,18
88.20,0.0,0,18
89.10,3.8,204,18
90.00,0.0,0,18
90.90,4.0,203,18
91.80,4.0,203,18
92.70,0.0,0,18
93.60,0.0,0,18
94.50,0.0,0,18
95.40,0.0,0,18
96.30,0.0,0,18
97.20,4.0,202,18
98.10,0.0,0,18
99.00,0.0,0,18
99.90,3.0,204,18
100.80,0.0,0,18
101.70,4.2,202,18
102.60,0.0,0,18
103.50,0.0,0,18
104.40,4.5,204,18
105.30,0.0,0,18
106.20,0.0,0,18
107.10,0.0,0,18
108.00,2.5,206,18
108.90,0.0,0,18
109.80,0.0,0,18
110.70,0.0,0,18
111.60,3.8,209,18
112.50,0.0,0,18
113.40,0.0,0,18
114.30,0.0,0,18
115.20,3.8,212,18
116.10,4.2,213,18
117.00,3.8,214,18
117.90,0.0,0,18
